n,r,m
multinational_entity_MNE_practices,includes,change_of_domicile
multinational_entity_MNE_practices,includes,outsourcing
outsourcing,related_to,highly_remunerated_professional_services_jobs
outsourcing,activities_to,specialised_subsidiaries
specialised_subsidiaries,located_in,euro_area_financial_centres
trade_surplus_of_financial_centres,is_driven_by,value_added
Box_4,contains_discussion,trade_surplus_of_financial_centres
source_of_the_value,is,value_added
trade_surplus,of_other_euro_area_economies,other_euro_area_economies
domestic_value_added,is_traded_with,final_consumers
domestic_value_added,reflects_trade_surplus,other_euro_area_economies
domestic_value_added,traded_with,final_consumers
Financial_centres,presents,trade_surpluses
Financial_centres,imports_little_of,Foreign_Value_Added
Foreign_Value_Added,to,final_consumers
Foreign_Value_Added,absorbed,Financial_centres
green_bars,indicates,Chart_A
trade_balance,dominant_component,domestic_value_added_exported_to_final_consumers
Euro_area_economies,has_component,DVA_DIR
domestic_value_added_exported_to_final_consumers,noted_as,DVA_DIR
DVA_DIR,size_in_financial_centres,financial_centres
value_of_intangibles,added_to,product
value_of_intangibles,constitutes_difference,final_price
final_price,difference_from,factory_price
blue_bars,in,Charts_A
blue_bars,in,Charts_B
blue_bars,represents,DVA_DIR
tax_avoidance,shapes,trade_balances
bilateral_balances,related_to,higher_tax
bilateral_balances,related_to,non_financial_centres
trade_prices,concerns,trade_balances
trade_prices,influences,trade_surpluses
granular_decomposition,shows,trade_balances
positions,in_relation_to,other_financial_centres
dissection_of_trade_balance_in_value_added,shows,financial_centres
fraction_of_financial_centres_total_trade,is_for,domestic_consumption
significant_share_of_financial_centres_trade,responds_to,different_objectives
different_objectives,includes,escaping_profit_taxation
gross_transactions,channeled_by,euro_area_financial_centers
gross_FDI_flows,reflects,MNE_activities
gross_FDI_flows,reflects_activity_of,MNEs
aggregate_developments_of_gross_FDI,RelateTo,euro_area
size_of_gross_FDI_flows,Drive,aggregate_developments_of_gross_FDI
FDI_transiting,MoreVolatileThan,other_euro_area_economies
FDI_transiting,HigherThan,other_euro_area_economies
FDI_transiting,TransitThrough,financial_centres
net_basis,refers_to,TLTRO_III_transactions
FDI_flows,Determine,aggregate_net_external_position
aggregate_net_external_position,RelateTo,euro_area
pattern_identified,identified_in,transactions
pattern_identified,constitute,volatility
SPE_affiliates,resident_in,financial_centres
Foreign_Direct_Investment,observed_in,pre_crisis_period
Foreign_Direct_Investment,observed_in,post_2009_period
common_pattern,of,Foreign_Direct_Investment
gross_assets,positively_correlates_with,liabilities
co_movement,between,industrial_production
co_movement,of,unit_profits
co_movement,with,cyclical_indicators
co_movement,and,retail_sales
co_movement,helps_to_determine,euro_area_economy
co_movement,helps_to_determine,sectoral_shocks
co_movement,helps_to_determine,aggregate_shocks
co_movement,expected_to_strengthen_in_response_to,COVID_19_shock
capital,used_for,lending
capital,could_be_used_by,banks
capital,passes_through,financial_centres
international_investment_schemes,engineered_to_take_advantage_of,favourable_corporate_tax
international_investment_schemes,engineered_to_take_advantage_of,legal_conditions
asset_backed_securities,to,third_subsidiary_entity
asset_backed_securities,in_programs_not_considered,ABS
third_subsidiary_entity,resident_in,financial_centre
third_subsidiary_entity,might_be_resident_in,financial_centre
financial_centre,within_or_outside,euro_area
within_group_financial_transactions,account_for,earnings_of_SPEs
within_group_financial_transactions,within,other_subsidiaries
within_group_financial_transactions,represents,profit_shifting_channel
Securitisation_schemes,involve,SPEs
asymmetries,particularly_affect,bilateral_FDI_income
asymmetries,pronounced_for,US
asymmetries,observed_in_context_of,FDI_income_flows
asymmetries,in_measurement_of,bilateral_external_positions
asymmetries,monitored_and_analyzed_against,United_States
bilateral_FDI_income,recorded_in,US
bilateral_current_account_surplus,according_to,ECB
bilateral_current_account_surplus,in_year,2018
bilateral_current_account_surplus,amount_in,Euro131_billion
bilateral_current_account_surplus,recorded_by,euro_area
US_Bureau_of_Economic_Analysis,also_known_as,BEA
BEA,is_same_as,Bureau_of_Economic_Analysis
BEA,attributes_income_from,euro_area
BEA,Comparison_entity,ECB
goods_surplus,in_amount_of,Euro23_billion
euro_area_deficits_for_services,in_amount_of,Euro17_billion
primary_income,in_amount_of,Euro55_billion
primary_income,particularly_in,FDI
current_account_asymmetry,increased_due_to,primary_income
US_investors,FDI_income_in,euro_area
euro_area_residents,Consistent_income_difference,Euro18_billion
US_FDI_investment,Investment_locations,Luxembourg
US_FDI_investment,Investment_locations,Netherlands
US_FDI_investment,Investment_locations,Ireland
US_FDI_investment,Primary_cause_of_discrepancy,euro_area
outward_investment,is_a_type_of,US_direct_investment_abroad
inward_investment,includes,US_direct_investment_abroad
inward_investment,includes,foreign_direct_investment_in_the_United_States
inward_investment,is_a_type_of,foreign_direct_investment_in_the_United_States
bilateral_FDI_income_data,recorded_by,ECB
bilateral_FDI_income_data,recorded_on_the_basis_of,asset_Versus_liability_principle
asset_Versus_liability_principle,classifies,assets
asset_Versus_liability_principle,classifies,liabilities
recording_principles,not_relevant_for,income_balance
US_MNEs,resort_to,complex_chains_of_ownership
complex_chains_of_ownership,involves,multiple_FDI_relationships
multiple_FDI_relationships,in,euro_area_countries
US_FDI,invested_in,holding_companies
US_FDI,directly_reaches,euro_area_manufacturing_entities
holding_companies,serve_as,first_links
first_links,between,US_MNEs
first_links,and,euro_area_subsidiaries
European_statistics,partly_explain_by,FDI_income
investment_earnings,takes_into_account,direct_enterprises
investment_earnings,takes_into_account,indirect_enterprises
investment_earnings,should_reflect,income
chain_of_ownership,pertains_to,income
chain_of_ownership,needs_to_be_recorded_in,directly_owned_direct_investment_enterprise
asymmetries_in_FDI_income,contributed_by,differences_in_the_identification
differences_in_the_identification,related_to,counterpart_country
complexity_of_MNE_corporate_structures,makes_difficult,statisticians
immediate_counterparts,located_in,offshore_financial_centres
income_flows,passed_through_to,United_States
observed_asymmetries,monitored_and_analyzed_in,work_streams
main_topic,analyzed_in,article
large_multinational_enterprises,equivalent_to,MNEs
financial_centre_economies,report,current_account_surpluses
exchanges_of_information,for,tax_purposes
exchanges_of_information,for,statistical_purposes
international_cooperation,ensure,cross_border_recording
statistical_compilers,share,potentially_confidential_information
consistency,of,macroeconomic_statistics
cross_border_recording,associated_with,MNE_operations
cross_border_recording,improves,quality
cross_border_recording,improves,consistency
national_authorities,take_action_against,tax_avoidance
real_time_assessment,facilitates,economic_activity
real_time_assessment,is_important_for,monetary_policy
real_time_assessment,contributes_to_assessment_of,economic_outlook
real_time_assessment,contributes_to_understanding_of,associated_risks
European_Central_Bank_ECB,adopted,Negative_Interest_Rate_Policy_NIRP
European_Central_Bank_ECB,initiated,pandemic_emergency_purchase_programme_PEPP
European_Central_Bank_ECB,confirmed_information,manufacturing_order_backlogs
European_Central_Bank_ECB,recent_contacts_with,non_financial_companies
two_pillar_approach,is_part_of,monetary_policy
two_pillar_approach,assesses,price_stability
two_pillar_approach,is_significant_for,price_stability
evaluation_of_economic_conditions,is_key_element_in,monetary_policy_stance
official_estimates_of_real_GDP,for,euro_area
official_estimates_of_real_GDP,reference_period,reference_quarter
official_estimates_of_real_GDP,published_after,30_days
High_frequency_and_timely_indicators,used_to_assess,real_GDP
econometric_models,suggest,overall_impact
econometric_models,produce,real_time_estimate_of_real_GDP
econometric_models,developed_by,ECB
real_time_estimate_of_real_GDP,estimate_for,current_quarter
real_time_estimate_of_real_GDP,estimate_for,next_quarters
Short_term_forecasts,rely_on,financial_market_data
Short_term_forecasts,rely_on,business_and_consumer_surveys
Short_term_forecasts,rely_on,sectoral_data
business_and_consumer_surveys,point_to,second_quarter_of_the_year
business_and_consumer_surveys,indicate,services_activity
business_and_consumer_surveys,suggest,second_quarter_of_the_year
sectoral_data,from,industry
sectoral_data,from,retail
sectoral_data,from,external_sectors
sectoral_data,used_in,structural_macroeconomic_dynamic_stochastic_general_equilibrium_models
quantitative_tools,is_a_challenge_for,short_term_forecasting
quantitative_tools,needs_to_combine,data
short_term_forecasting,focuses_on,economic_activity
short_term_forecasting,purpose,real_GDP
ragged_edge,caused_by,publication_delays
ragged_edge,refers_to,data
industrial_production_data,published_in,euro_area
industrial_production_data,publication_delay,six_weeks
industrial_production_data,referring_to,reference_month
six_weeks,delays,crisis_propagation
opinion_surveys,source_of,quantitative_analyses
opinion_surveys,availability,reference_period
econometric_approaches,should_estimate,parameters
parameters,includes,MPC
parameters,includes,total_income
fourth_challenge,concerns,indicators
outliers,caused_by,unusual_events
unusual_events,examples_are,strikes
unusual_events,examples_are,atypical_weather_conditions
methodological_changes,in,HICP
suite_of_models,used_for,short_term_forecasting
suite_of_models,can_produce,point_forecasts
suite_of_models,can_produce,predictive_distributions_fan_charts
suite_of_models,relies_on_data_set_size_of,medium_size_data_set
suite_of_models,reviewed_in,2015
medium_size_data_set,consists_of,30_monthly_indicators
multivariate_econometric_set_up,provides_framework,various_aspects
various_aspects,part_of,euro_area_economy
forecasts,from,models
forecasts,for,monthly_predictors
forecasts,compared_with,flash_estimate
forecasts,compared_with,latest_available_vintage_of_GDP
forecasts,can_be_produced_in,minutes
forecasts,require_level_of_disaggregation,level_of_disaggregation
forecasts,obtained_as_average,individual_models
forecasts,combine_from,models
forecasts,include_information,major_sectors_of_the_economy
forecasts,useful_at,short_horizons
forecasts,prepared_with,automated_procedures
point_forecasts,obtained_as_average,individual_models
predictive_distributions_fan_charts,used_for,real_time
predictive_distributions_fan_charts,assesses,risks
predictive_distributions_fan_charts,assesses,degree_of_uncertainty
model_based_short_term_forecasts_of_real_GDP,provides,real_GDP_growth
model_based_short_term_forecasts_of_real_GDP,starting_point_for_updating,the_baseline_short_term_outlook_for_GDP_growth
model_based_short_term_forecasts_of_real_GDP,input_to,Eurosystem_Versus_ECB_staff_macroeconomic_projections
the_predictive_distributions,input_for_assessing,balance_of_risks
the_predictive_distributions,help_assess,balance_of_risks
balance_of_risks,related_to,fiscal_costs_of_support_measures
balance_of_risks,in_time,2023
balance_of_risks,surrounding,staff_GDP_projections
balance_of_risks,assessed_tilted_towards,less_stimulus
balance_of_risks,tilted_to_the_upside_for,baseline_projections_for_inflation
balance_of_risks,tilted_to_the_downside_for,baseline_projections_for_growth
methodological_framework,used_for,short_term_forecasting
predictive_distributions,produced_by,simulations
predictive_distributions,indicate_downward_risks_to,June_2019_Eurosystem_staff_GDP_projection
